city,latitude,longitude,timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Karachi,24.9056,67.0822,2026-03-22 19:00:00+00:00,2,107.85,0.0,0.06,63.05,0.08,18.91,35.89,0.0
Karachi,24.9056,67.0822,2026-03-22 20:00:00+00:00,2,107.67,0.0,0.06,63.25,0.08,18.79,35.04,0.0
Karachi,24.9056,67.0822,2026-03-22 21:00:00+00:00,2,107.58,0.0,0.06,63.5,0.08,18.55,33.92,0.0
Karachi,24.9056,67.0822,2026-03-22 22:00:00+00:00,2,107.28,0.0,0.06,63.52,0.08,18.12,32.09,0.0
Karachi,24.9056,67.0822,2026-03-22 23:00:00+00:00,2,107.04,0.0,0.05,63.24,0.08,17.42,29.63,0.0
Karachi,24.9056,67.0822,2026-03-23 00:00:00+00:00,2,107.07,0.0,0.05,62.86,0.09,16.46,26.85,0.0
Karachi,24.9056,67.0822,2026-03-23 01:00:00+00:00,2,107.32,0.0,0.05,62.7,0.09,15.26,23.93,0.0
Karachi,24.9056,67.0822,2026-03-23 02:00:00+00:00,2,107.87,0.0,0.05,62.42,0.08,13.95,21.1,0.0
Karachi,24.9056,67.0822,2026-03-23 03:00:00+00:00,2,108.38,0.0,0.07,61.88,0.08,12.76,18.7,0.0
Karachi,24.9056,67.0822,2026-03-23 04:00:00+00:00,2,109.0,0.0,0.07,60.73,0.08,11.76,16.87,0.0
Karachi,24.9056,67.0822,2026-03-23 05:00:00+00:00,2,109.85,0.01,0.06,59.27,0.07,11.04,15.71,0.0
Karachi,24.9056,67.0822,2026-03-23 06:00:00+00:00,2,110.4,0.01,0.05,57.94,0.08,10.58,14.98,0.0
Karachi,24.9056,67.0822,2026-03-23 07:00:00+00:00,2,110.71,0.01,0.04,56.43,0.08,10.22,14.47,0.0
Karachi,24.9056,67.0822,2026-03-23 08:00:00+00:00,1,110.67,0.01,0.04,54.7,0.07,9.93,14.18,0.0
Karachi,24.9056,67.0822,2026-03-23 09:00:00+00:00,1,110.52,0.01,0.03,53.22,0.07,9.65,13.92,0.0
Karachi,24.9056,67.0822,2026-03-23 10:00:00+00:00,1,110.55,0.01,0.03,52.55,0.07,9.24,13.31,0.0
Karachi,24.9056,67.0822,2026-03-23 11:00:00+00:00,1,110.46,0.01,0.03,51.51,0.06,8.86,12.98,0.0
Karachi,24.9056,67.0822,2026-03-23 12:00:00+00:00,1,110.19,0.01,0.04,50.75,0.06,8.57,12.82,0.0
Karachi,24.9056,67.0822,2026-03-23 13:00:00+00:00,1,110.14,0.0,0.04,50.33,0.06,8.36,12.82,0.0
Karachi,24.9056,67.0822,2026-03-23 14:00:00+00:00,1,109.79,0.0,0.06,49.81,0.07,8.21,13.06,0.0
Karachi,24.9056,67.0822,2026-03-23 15:00:00+00:00,1,109.32,0.0,0.06,49.16,0.09,8.23,13.69,0.0
Karachi,24.9056,67.0822,2026-03-23 16:00:00+00:00,1,108.4,0.0,0.06,48.54,0.1,8.46,14.63,0.0
Karachi,24.9056,67.0822,2026-03-23 17:00:00+00:00,1,107.88,0.0,0.06,48.04,0.12,8.93,15.85,0.0
Karachi,24.9056,67.0822,2026-03-23 18:00:00+00:00,1,107.48,0.0,0.06,47.74,0.13,9.57,17.24,0.0
Karachi,24.9056,67.0822,2026-03-23 19:00:00+00:00,2,107.02,0.0,0.06,47.72,0.14,10.31,18.68,0.0
Karachi,24.9056,67.0822,2026-03-23 20:00:00+00:00,2,106.84,0.0,0.06,47.96,0.15,11.14,20.17,0.0
Karachi,24.9056,67.0822,2026-03-23 21:00:00+00:00,2,106.63,0.0,0.06,48.23,0.16,12.01,21.82,0.0
Karachi,24.9056,67.0822,2026-03-23 22:00:00+00:00,2,106.89,0.0,0.07,48.53,0.17,12.85,23.48,0.0
Karachi,24.9056,67.0822,2026-03-23 23:00:00+00:00,2,106.86,0.0,0.07,48.74,0.17,13.41,24.91,0.0
Karachi,24.9056,67.0822,2026-03-24 00:00:00+00:00,2,107.15,0.0,0.07,48.96,0.18,13.74,26.19,0.0
Karachi,24.9056,67.0822,2026-03-24 01:00:00+00:00,2,107.44,0.0,0.08,49.38,0.19,13.86,27.27,0.0
Karachi,24.9056,67.0822,2026-03-24 02:00:00+00:00,2,108.11,0.0,0.08,49.81,0.2,13.91,28.35,0.0
Karachi,24.9056,67.0822,2026-03-24 03:00:00+00:00,2,108.81,0.0,0.1,50.36,0.2,13.83,28.96,0.0
Karachi,24.9056,67.0822,2026-03-24 04:00:00+00:00,2,109.23,0.01,0.1,50.7,0.2,13.45,28.56,0.0
Karachi,24.9056,67.0822,2026-03-24 05:00:00+00:00,2,109.5,0.01,0.09,50.8,0.19,12.87,27.34,0.0
Karachi,24.9056,67.0822,2026-03-24 06:00:00+00:00,2,109.92,0.01,0.08,50.67,0.18,12.2,25.67,0.0
Karachi,24.9056,67.0822,2026-03-24 07:00:00+00:00,2,110.25,0.01,0.07,50.43,0.16,11.6,24.13,0.0
Karachi,24.9056,67.0822,2026-03-24 08:00:00+00:00,2,110.19,0.01,0.07,50.13,0.14,11.15,23.03,0.0
Karachi,24.9056,67.0822,2026-03-24 09:00:00+00:00,2,109.89,0.01,0.06,49.9,0.13,10.77,22.15,0.0
Karachi,24.9056,67.0822,2026-03-24 10:00:00+00:00,2,109.66,0.01,0.06,49.92,0.11,10.44,21.36,0.0
Karachi,24.9056,67.0822,2026-03-24 11:00:00+00:00,2,109.09,0.01,0.06,49.45,0.1,10.22,20.75,0.0
Karachi,24.9056,67.0822,2026-03-24 12:00:00+00:00,2,108.73,0.01,0.06,49.36,0.09,10.02,20.14,0.0
Karachi,24.9056,67.0822,2026-03-24 13:00:00+00:00,1,108.61,0.01,0.08,49.51,0.08,9.84,19.55,0.0
Karachi,24.9056,67.0822,2026-03-24 14:00:00+00:00,1,108.51,0.0,0.1,49.63,0.08,9.67,19.04,0.0
Karachi,24.9056,67.0822,2026-03-24 15:00:00+00:00,1,108.56,0.0,0.1,49.66,0.09,9.54,18.66,0.0
Karachi,24.9056,67.0822,2026-03-24 16:00:00+00:00,1,108.47,0.0,0.09,49.96,0.09,9.4,18.33,0.0
Karachi,24.9056,67.0822,2026-03-24 17:00:00+00:00,1,108.31,0.0,0.09,50.14,0.11,9.45,18.54,0.0
